CRN_KEY,SUBJ_CODE,CRSE_NUMBER,Credit_Hours,Semester,Year,Title,Instructor_Name,Meet_Days1,Begin_Time1,End_Time1,Meet_Days2,Begin_Time2,End_Time2,CRN_Attributes
23576,NUTR,6307,3,Fall,2021,CURRENT FINDINGS IN FOOD,"Haubrick, Kevin D",,0,2359,,,,"CHFC,CHFL"
22704,NUTR,6308,3,Fall,2021,TRENDS IN NUTRITION,"Mayo, Jerry J",,0,2359,,,,"CHFC,CHFL"
23575,NUTR,6340,3,Fall,2021,DIABETES MEDICAL NUTR THERAPY,"Sartain, Lydia P",,0,2359,,,,"CHFC,CHFL,FACS"
20665,OTHY,6103,1,Fall,2021,LEVEL I FW EVAL & INTERVN (1A),"Saviers, Brittany N",T,900,950,,,,"CHOC,CHOL"
25742,OTHY,6103,1,Fall,2021,LEVEL I FW EVAL & INTERVN (2A),"Saviers, Brittany N",T,900,950,,,,"CHOC,CHOL"
25744,OTHY,6103,1,Fall,2021,LEVEL I FW EVAL & INTERVN (1B),"Saviers, Brittany N",T,900,950,,,,"CHOC,CHOL"
25745,OTHY,6103,1,Fall,2021,LEVEL I FW EVAL & INTERVN(2B),"Saviers, Brittany N",T,900,950,,,,"CHOC,CHOL"
22772,OTHY,6104,1,Fall,2021,LEVEL II FIELDWORK SEMINAR(1A),"Saviers, Brittany N",T,800,850,,,,CHOC
25746,OTHY,6104,1,Fall,2021,LEVEL II FIELDWORK SEMINAR(2A),"Saviers, Brittany N",T,800,850,,,,CHOC
25747,OTHY,6104,1,Fall,2021,LEVEL II FIELDWORK SEMINAR(1B),"Saviers, Brittany N",T,800,850,,,,CHOC
25748,OTHY,6104,1,Fall,2021,LEVEL II FIELDWORK SEMINAR(2B),"Saviers, Brittany N",T,800,850,,,,CHOC
22406,OTHY,6110,1,Fall,2021,DOCTORAL SEMINAR I (Lab A),"McClain, Ashley M",R,1030,1120,,,,"5S01,CHOC,CHOL"
22407,OTHY,6110,1,Fall,2021,DOCTORAL SEMINAR I (Lab B),"McClain, Ashley M",R,1130,1220,,,,"5S01,CHOC,CHOL"
22408,OTHY,6110,1,Fall,2021,DOCTORAL SEMINAR I (Lab C),"McClain, Ashley M",R,1230,1320,,,,"5S01,CHOC,CHOL"
22786,OTHY,6303,3,Fall,2021,MOVEMENT AND PERFORMANCE (A),"Schultz, January N",TF,800,850,F,1330,1520,"CHOC,CHOL"
22787,OTHY,6303,3,Fall,2021,MOVEMENT AND PERFORMANCE (B),"Schultz, January N",TF,800,850,F,900,1050,"CHOC,CHOL"
22788,OTHY,6303,3,Fall,2021,MOVEMENT AND PERFORMANCE (C),"Schultz, January N",TF,800,850,F,1100,1250,"CHOC,CHOL"
23960,OTHY,6310,3,Fall,2021,OT AS EDUCATOR,"Acre, Catherine R",TR,800,915,,,,CHOC
18755,OTHY,6317,3,Fall,2021,RESEARCH (1A),"Gangluff, Deborah L",M,1300,1550,,,,"CHCF,CHOC,CHOL"
25809,OTHY,6317,3,Fall,2021,RESEARCH (1A),"George-Paschal, Lorrie A",M,1300,1550,,,,"CHCF,CHOC,CHOL"
25810,OTHY,6317,3,Fall,2021,RESEARCH,"George-Paschal, Lorrie A",M,1300,1550,,,,"CHCF,CHOC,CHOL"
25811,OTHY,6317,3,Fall,2021,RESEARCH,"George-Paschal, Lorrie A",M,1300,1500,,,,"CHCF,CHOC,CHOL"
19156,OTHY,6323,3,Fall,2021,PROFESSIONAL FOUNDATIONS,"McClain, Ashley M",T,1100,1430,,,,"CHCF,CHOC"
22403,OTHY,6324,3,Fall,2021,ART & SCIENCE OF OCCUP Lab A,"Pate, Brandy M",T,900,1050,F,900,1050,"CHOC,CHOL"
22404,OTHY,6324,3,Fall,2021,ART & SCIENCE OF OCCUP Lab B,"Pate, Brandy M",T,900,1050,F,1100,1250,"CHOC,CHOL"
22405,OTHY,6324,3,Fall,2021,ART & SCIENCE OF OCCUP Lab C,"Pate, Brandy M",T,900,1050,F,1330,1520,"CHOC,CHOL"
22782,OTHY,6403,4,Fall,2021,APPLIED HUMAN ANATOMY (Sec 1A),"Schultz, January N",M,800,850,M,900,1050,"CHOC,CHOL"
22783,OTHY,6403,4,Fall,2021,APPLIED HUMAN ANATOMY (Sec 1B),"Schultz, January N",M,800,850,M,900,1050,"CHOC,CHOL"
22784,OTHY,6403,4,Fall,2021,APPLIED HUMAN ANATOMY (Sec 2A),"Schultz, January N",M,800,850,M,1100,1250,"CHOC,CHOL"
22785,OTHY,6403,4,Fall,2021,APPLIED HUMAN ANATOMY (Sec 2B),"Schultz, January N",M,800,850,M,1100,1250,"CHOC,CHOL"
20656,OTHY,6510,5,Fall,2021,INTERVENTION BIRTH/YA - Sec 1A,"Ryan, Christopher D",R,800,950,MW,830,1120,"CHOC,CHOL"
20657,OTHY,6510,5,Fall,2021,INTERVENTION BIRTH/YA - Sec 1B,"Ryan, Christopher D",R,800,950,MW,830,1120,"CHOC,CHOL"
20658,OTHY,6510,5,Fall,2021,INTERVENTION BIRTH/YA - Sec 2A,"Ryan, Christopher D",R,800,950,MW,1200,1450,"CHOC,CHOL"
20659,OTHY,6510,5,Fall,2021,INTERVENTION BIRTH/YA - Sec 2B,"Ryan, Christopher D",R,800,950,MW,1200,1450,"CHOC,CHOL"
20660,OTHY,6511,5,Fall,2021,INTERVENTION ADLT/EOL - Sec 1A,"Acre, Catherine R",R,1000,1150,MW,1200,1450,"CHOC,CHOL"
20661,OTHY,6511,5,Fall,2021,INTERVENTION ADLT/EOL - Sec 1B,"Acre, Catherine R",R,1000,1150,MW,1200,1450,"CHOC,CHOL"
20662,OTHY,6511,5,Fall,2021,INTERVENTION ADLT/EOL - Sec 2A,"Acre, Catherine R",MW,830,1120,R,1000,1150,"CHOC,CHOL"
20663,OTHY,6511,5,Fall,2021,INTERVENTION ADLT/EOL - Sec 2B,"Acre, Catherine R",MW,830,1120,R,1000,1150,"CHOC,CHOL"
23258,OTHY,6V71,6,Fall,2021,LEVEL II FIELDWORK ROTATION II,,,,,,,,"CHOC,CHOL"
23962,OTHY,7310,3,Fall,2021,DOCTORAL SEMINAR III,"George-Paschal, Lorrie A",F,900,1200,,,,"CHOC,CHOL"
25749,OTHY,7310,3,Fall,2021,DOCTORAL SEMINAR III,,F,900,1200,,,,"CHOC,CHOL"
25750,OTHY,7310,3,Fall,2021,DOCTORAL SEMINAR III,,F,900,1200,,,,"CHOC,CHOL"
25751,OTHY,7310,3,Fall,2021,DOCTORAL SEMINAR III,,F,900,1200,,,,"CHOC,CHOL"
25752,OTHY,7310,3,Fall,2021,DOCTORAL SEMINAR III,,F,900,1200,,,,"CHOC,CHOL"
25753,OTHY,7310,3,Fall,2021,DOCTORAL SEMINAR III,,F,900,1200,,,,"CHOC,CHOL"
23958,OTHY,7311,3,Fall,2021,LEADERSHIP AND COMMUNICATION,"Hollaway, Lynne A",T,1050,1330,,,,CHOC
22776,OTHY,7318,3,Fall,2021,APPLIED RESEARCH II (Sec 1B),"Gangluff, Deborah L",T,900,1320,,,,"CHOC,CHOL"
22777,OTHY,7318,3,Fall,2021,APPLIED RESEARCH II (Sec 2A),"Gangluff, Deborah L",T,900,1320,,,,"CHOC,CHOL"
22778,OTHY,7318,3,Fall,2021,APPLIED RESEARCH II (Sec 2B),"Gangluff, Deborah L",T,900,1320,,,,"CHOC,CHOL"
23675,OTHY,7318,3,Fall,2021,APPLIED RESEARCH II (Sec 1A),"Gangluff, Deborah L",T,900,1320,,,,"CHOC,CHOL"
23961,OTHY,7320,3,Fall,2021,ISSUES AND ADVOCACY IN OT,"Ryan, Christopher D",R,1050,1330,,,,CHOC
19465,PETE,1230,2,Fall,2021,TEACHING COND & WT TRAINING,"Engle, Sean A",TR,800,915,,,,CHKL
20993,PETE,2230,2,Fall,2021,TEACHING TEAM SPORTS,"Engle, Sean A",TR,1215,1330,,,,CHKL
19467,PETE,2250,2,Fall,2021,TEACHING DANCE & RYTHMICAL ACT,"Sessum, Elizabeth E",MWF,800,850,,,,CHKL
22326,PETE,2300,3,Fall,2021,PRINCIPLES OF KINESIOLOGY & PE,"Sessum, Elizabeth E",MWF,1000,1050,,,,CHKL
19468,PETE,3330,3,Fall,2021,PE FOR ELEMENTARY GRADES,"Engle, Sean A",TR,925,1040,,,,"2R01,CHKL,EDEF,EDML"
19645,PETE,4380,3,Fall,2021,INTERNSHIP I: PETE,"Sessum, Elizabeth E",MWF,1200,1715,,,,"CHKL,EDI1,EDML"
19647,PETE,4690,6,Fall,2021,INTERNSHIP II: PETE,"Wilcox, Susan M",W,1800,2100,,,,"CHKL,TECF"
19648,PETE,4691,6,Fall,2021,INTERNSHIP II: PETE,"Wilcox, Susan M",MTWRF,700,1630,,,,"CHKL,TECF"
10021,PHIL,1301,3,Fall,2021,PHILOSOPHY FOR LIVING,,,,,,,,"1H01,1I06"
16184,PHIL,1301,3,Fall,2021,PHILOSOPHY FOR LIVING,,,,,,,,"1H01,1I06"
16186,PHIL,1301,3,Fall,2021,PHILOSOPHY FOR LIVING,,,,,,,,"1H01,1I06"
16761,PHIL,1301,3,Fall,2021,PHILOSOPHY FOR LIVING,,,,,,,,"1H01,1I06"
16893,PHIL,1301,3,Fall,2021,PHILOSOPHY FOR LIVING,,,,,,,,"1H01,1I06"
22535,PHIL,1301,3,Fall,2021,PHILOSOPHY FOR LIVING,"Novy, Ronald A",MWF,1100,1150,,,,"1H01,1I06"
22537,PHIL,1301,3,Fall,2021,PHILOSOPHY FOR LIVING,"Butler, Jesse",TR,925,1040,,,,"1H01,1I06"
22968,PHIL,1301,3,Fall,2021,PHILOSOPHY FOR LIVING,"Butler, Jesse",TR,1050,1205,,,,"1H01,1I06"
24281,PHIL,1301,3,Fall,2021,PHILOSOPHY FOR LIVING,"Novy, Ronald A",MWF,1200,1250,,,,"1H01,1I06"
24941,PHIL,1301,3,Fall,2021,PHILOSOPHY FOR LIVING,,,,,,,,"1H01,1I06"
24973,PHIL,1301,3,Fall,2021,PHILOSOPHY FOR LIVING,"Novy, Ronald A",MWF,1400,1450,,,,"1H01,1I06"
25538,PHIL,1301,3,Fall,2021,PHILOSOPHY FOR LIVING,"Mason, Sharon E",MWF,1300,1350,,,,"1H01,1I06"
25557,PHIL,1301,3,Fall,2021,PHILOSOPHY FOR LIVING,"Mason, Sharon E",MWF,1000,1050,,,,"1H01,1I06"
25560,PHIL,1301,3,Fall,2021,PHILOSOPHY FOR LIVING,"Hawkins, Devon M",MWF,800,850,,,,"1H01,1I06"
25561,PHIL,1301,3,Fall,2021,PHILOSOPHY FOR LIVING,"Hawkins, Devon M",MWF,900,950,,,,"1H01,1I06"
25719,PHIL,1301,3,Fall,2021,PHILOSOPHY FOR LIVING,,,,,,,,"1H01,1I06"
25739,PHIL,1301,3,Fall,2021,PHILOSOPHY FOR LIVING,"Novy, Ronald A",TR,1440,1555,,,,"1H01,1I06"
16560,PHIL,1330,3,Fall,2021,WORLD PHILOSOPHIES,,,,,,,,"1D02,1H01,WCTE"
17292,PHIL,1330,3,Fall,2021,WORLD PHILOSOPHIES,,,,,,,,"1D02,1H01,WCTE"
23512,PHIL,1330,3,Fall,2021,WORLD PHILOSOPHIES,,,,,,,,"1D02,1H01"
25515,PHIL,1330,3,Fall,2021,WORLD PHILOSOPHIES,"Brasovan, Nicholas S",,0,2359,,,,"1D02,1H01"
25516,PHIL,1330,3,Fall,2021,WORLD PHILOSOPHIES,"Brasovan, Nicholas S",,0,2359,,,,"1D02,1H01"
10101,PHIL,2305,3,Fall,2021,CRITICAL THINKING,,,,,,,,"1H01,1I06"
15248,PHIL,2305,3,Fall,2021,CRITICAL THINKING,,,,,,,,"1H01,1I06"
22588,PHIL,2305,3,Fall,2021,Critical thinking,,,,,,,,"1H01,1I06"
24942,PHIL,2305,3,Fall,2021,CRITICAL THINKING,,,,,,,,"1H01,1I06"
25518,PHIL,2305,3,Fall,2021,CRITICAL THINKING,"Butler, Jesse",,,,,,,"1H01,1I06"
25533,PHIL,2305,3,Fall,2021,CRITICAL THINKING,"Thiher, Gary L",MWF,1000,1050,,,,"1H01,1I06"
25534,PHIL,2305,3,Fall,2021,CRITICAL THINKING,"Thiher, Gary L",MWF,1100,1150,,,,"1H01,1I06"
10107,PHIL,2310,3,Fall,2021,INTRODUCTION TO LOGIC,,,,,,,,LING
25535,PHIL,2310,3,Fall,2021,INTRODUCTION TO LOGIC,"Thiher, Gary L",MWF,1500,1550,,,,LING
24171,PHIL,2325,3,Fall,2021,CONTEMPORARY MORAL PROBLEMS,,,,,,,,"1H01,1R01"
25496,PHIL,2325,3,Fall,2021,CONTEMPORARY MORAL PROBLEMS,"Novy, Ronald A",TR,1215,1330,,,,"1H01,1R01"
25525,PHIL,2325,3,Fall,2021,CONTEMPORARY MORAL PROBLEMS,"Rider, Benjamin A",MWF,900,1050,,,,"1H01,1R01"
25526,PHIL,2325,3,Fall,2021,CONTEMPORARY MORAL PROBLEMS,"Rider, Benjamin A",MWF,900,1050,,,,"1H01,1R01"
25722,PHIL,2325,3,Fall,2021,CONTEMPORARY MORAL PROBLEMS,,,,,,,,"1H01,1R01"
22589,PHIL,2360,3,Fall,2021,"GENDER, RACE & CLASS",,,,,,,,"1H01,1R01,AAMM,AFAM,GSHM"
24926,PHIL,2360,3,Fall,2021,"GENDER, RACE & CLASS",,,,,,,,"1H01,1R01,AAMM,AFAM,GSHM"
25563,PHIL,2360,3,Fall,2021,"GENDER, RACE & CLASS","Duncan, Taine M",MWF,1300,1350,,,,"1F01,1H01,1R01,5S01,AAMM,AFAM,GSHM"
10189,PHIL,3300,3,Fall,2021,GREEK AND ROMAN PHILOSOPHY,,,,,,,,"2C01,2I01"
25527,PHIL,3300,3,Fall,2021,GREEK AND ROMAN PHILOSOPHY,"Rider, Benjamin A",MWF,1400,1450,,,,"2C01,2I01"
25556,PHIL,3301,3,Fall,2021,Medieval Philosophy,"Hawkins, Devon M",TR,1050,1205,,,,"RELP,RSME"
24443,PHIL,3310,3,Fall,2021,SYMBOLIC LOGIC,,,,,,,,2I01
24440,PHIL,3341,3,Fall,2021,THEORIES OF KNOWLEDGE,,,,,,,,
25524,PHIL,3343,3,Fall,2021,PHILOSOPHY OF SEX & LOVE,"Duncan, Taine M",TR,925,1040,,,,GSHM
24439,PHIL,3345,3,Fall,2021,FEMINIST PHILOSOPHY,,,,,,,,"2D01,2R01,5S01,GSHM"
25663,PHIL,3345,3,Fall,2021,FEMINIST PHILOSOPHY,"Duncan, Taine M",TR,925,1040,,,,"2D01,2R01,GSHM"
25517,PHIL,3352,3,Fall,2021,ASIAN PHILOSOPHY & RELIGION,"Brasovan, Nicholas S",TR,1215,1330,,,,"2C01,2D01,ATMN,RELP,RSME"
24436,PHIL,3375,3,Fall,2021,PHILOSOPHY OF MIND,,,,,,,,
25539,PHIL,3380,3,Fall,2021,PHILOSOPHY OF SCIENCE,"Mason, Sharon E",TR,1215,1330,,,,"2C01,2I01"
21963,PHIL,3390,3,Fall,2021,INTERNSHIP IN PHILOSOPHY,,,,,,,,
25532,PHIL,3390,3,Fall,2021,INTERNSHIP IN PHILOSOPHY,"Spivey, Phillip W",,0,2359,,,,
24441,PHIL,3395,3,Fall,2021,TOPIC IN PHILOSOPHY,,,,,,,,
23596,PHIL,4300,3,Fall,2021,READINGS IN PHILOSOPHY,,,,,,,,
10218,PHIL,4301,3,Fall,2021,PHILOSOPHY HONORS TUTORIAL,,,,,,,,
25861,PHIL,4301,3,Fall,2021,PHILOSOPHY HONORS TUTORIAL,"Mason, Sharon E",MWF,700,750,,,,
25536,PHIL,4320,3,Fall,2021,APPLIED ETHICS,"Thiher, Gary L",MWF,1300,1350,,,,"2D01,2R01"
25519,PHIL,4330,3,Fall,2021,PHILOSOPHY OF LANGUAGE,"Butler, Jesse",TR,1440,1555,,,,LING
24298,PHIL,4340,3,Fall,2021,THE MEANING OF LIFE,,,,,,,,"2Z01,5S01,RELP,RSME"
11538,PHYS,1100,1,Fall,2021,PROJECTS IN PHYSICS,"Frederickson, Carl K",,0,2359,,,,"CNCF,CNLF"
25647,PHYS,1301,3,Fall,2021,INTRO TO PHYSICS,"Frederickson, Carl K",M,1500,1550,WF,1500,1550,"CNCF,CNLF"
11590,PHYS,1400,4,Fall,2021,PHYSICAL SCIENCE GEN EDUC,"Mohammed, Muatez A",TR,925,1040,R,1730,1845,"1I02,CNCF,CNLF"
11624,PHYS,1400,4,Fall,2021,PHYSICAL SCIENCE GEN EDUC,"Mohammed, Muatez A",TR,1050,1205,T,1440,1555,"1I02,CNCF,CNLF"
11640,PHYS,1400,4,Fall,2021,PHYSICAL SCIENCE GEN EDUC,"Mohammed, Muatez A",TR,1050,1205,T,1730,1845,"1I02,CNCF,CNLF"
11693,PHYS,1400,4,Fall,2021,PHYSICAL SCIENCE GEN EDUC,"Mohammed, Muatez A",TR,925,1040,R,1440,1555,"1I02,CNCF,CNLF"
11706,PHYS,1400,4,Fall,2021,PHYSICAL SCIENCE GEN EDUC,"Mohammed, Muatez A",TR,925,1040,R,1605,1720,"1I02,CNCF,CNLF"
11732,PHYS,1400,4,Fall,2021,PHYSICAL SCIENCE GEN EDUC,"Mohammed, Muatez A",TR,1050,1205,T,1605,1720,"1I02,CNCF,CNLF"
11750,PHYS,1400,4,Fall,2021,PHYSICAL SCIENCE GEN EDUC,"Getson, Nancy J",,0,2359,,0,2359,"1I02,CNCF,CNLF"
11790,PHYS,1400,4,Fall,2021,PHYSICAL SCIENCE GEN EDUC,"Getson, Nancy J",,0,2359,,0,2359,"1I02,CNCF,CNLF"
17972,PHYS,1400,4,Fall,2021,PHYSICAL SCIENCE GEN EDUC,"Mehta, Rahul",MWF,800,850,M,1400,1515,"1I02,CNCF,CNLF"
18525,PHYS,1400,4,Fall,2021,PHYSICAL SCIENCE GEN EDUC,"Walker, Azida",,0,2359,,0,2359,"1I02,CNCF,CNLF"
18526,PHYS,1400,4,Fall,2021,PHYSICAL SCIENCE GEN EDUC,"Walker, Azida",,0,2359,,0,2359,"1I02,CNCF,CNLF"
22657,PHYS,1400,4,Fall,2021,PHYSICAL SCIENCE GEN EDUC,,,,,,,,"1I02,CNCF,CNLF"
22658,PHYS,1400,4,Fall,2021,PHYSICAL SCIENCE GEN EDUC,,,,,,,,"1I02,CNCF,CNLF"
22763,PHYS,1400,4,Fall,2021,PHYSICAL SCIENCE GEN EDUC,"Mehta, Rahul",MWF,800,850,M,1530,1645,"1I02,CNCF,CNLF"
23319,PHYS,1400,4,Fall,2021,PHYSICAL SCIENCE GEN EDUC,,,,,,,,HSCC
23536,PHYS,1400,4,Fall,2021,PHYSICAL SCIENCE GEN EDUC,,,,,,,,"1I02,CNCF,CNLF"
23537,PHYS,1400,4,Fall,2021,PHYSICAL SCIENCE GEN EDUC,,,,,,,,"1I02,CNCF,CNLF"
24505,PHYS,1400,4,Fall,2021,PHYSICAL SCIENCE GEN EDUC,"Walker, Azida",,0,2359,,0,2359,"1I02,CNCF,CNLF"
24506,PHYS,1400,4,Fall,2021,PHYSICAL SCIENCE GEN EDUC,"Walker, Azida",,0,2359,,0,2359,"1I02,CNCF,CNLF"
19445,PHYS,1401,4,Fall,2021,DESCRIPTIVE ASTRONOMY,"Austin, Scott J",,800,915,,1400,1450,"1I02,CNCF,CNLF"
19446,PHYS,1401,4,Fall,2021,DESCRIPTIVE ASTRONOMY,"Austin, Scott J",,925,1040,,1400,1450,"1I02,CNCF,CNLF"
24508,PHYS,1401,4,Fall,2021,DESCRIPTIVE ASTRONOMY,"Austin, Scott J",R,1050,1205,MWF,1200,1250,"1I02,CNCF,CNLF"
24510,PHYS,1401,4,Fall,2021,DESCRIPTIVE ASTRONOMY,"Austin, Scott J",MWF,1200,1250,R,1215,1330,"1I02,CNCF,CNLF"
11887,PHYS,1410,4,Fall,2021,COLLEGE PHYSICS 1,"Lusk, Jeremy A",T,800,1040,MWF,1000,1050,"1I02,CNCF,CNLF"
11930,PHYS,1410,4,Fall,2021,COLLEGE PHYSICS 1,"Lusk, Jeremy A",MWF,1000,1050,T,1050,1330,"1I02,CNCF,CNLF"
15350,PHYS,1410,4,Fall,2021,COLLEGE PHYSICS 1,"Menon, Balraj S",MWF,800,850,R,1050,1330,"1I02,CNCF,CNLF"
16982,PHYS,1410,4,Fall,2021,COLLEGE PHYSICS 1,"Mehta, Rahul",MWF,1100,1150,W,1300,1540,"1I02,CNCF,CNLF"
17012,PHYS,1410,4,Fall,2021,COLLEGE PHYSICS 1,"Menon, Balraj S",MWF,800,850,R,1440,1720,"1I02,CNCF,CNLF"
20227,PHYS,1410,4,Fall,2021,COLLEGE PHYSICS 1,,,,,,,,"1I02,CNCF,CNLF"
22659,PHYS,1410,4,Fall,2021,COLLEGE PHYSICS 1,"Mehta, Rahul",MWF,1100,1150,W,1600,1840,"1I02,CNCF,CNLF"
23152,PHYS,1410,4,Fall,2021,COLLEGE PHYSICS 1,"Austin, Scott J",MWF,900,950,M,1400,1640,"1I02,CNCF,CNLF"
12990,PHYS,1420,4,Fall,2021,COLLEGE PHYSICS 2,"Burris, Debra L",MWF,800,850,T,800,1040,"CNCF,CNLF"
16199,PHYS,1420,4,Fall,2021,COLLEGE PHYSICS 2,"Burris, Debra L",MWF,800,850,T,1050,1330,"CNCF,CNLF"
18531,PHYS,1420,4,Fall,2021,COLLEGE PHYSICS 2,"Mason, Andrew J",R,800,1040,MWF,1000,1050,"CNCF,CNLF"
20230,PHYS,1420,4,Fall,2021,COLLEGE PHYSICS 2,"Mason, Andrew J",MWF,1000,1050,R,1050,1330,"CNCF,CNLF"
25096,PHYS,1420,4,Fall,2021,COLLEGE PHYSICS 2,"Frederick, Lawrence",,0,2359,,,,HSCC
11974,PHYS,1441,4,Fall,2021,UNIVERSITY PHYSICS 1,"Menon, Balraj S",R,800,1040,MWF,900,950,"1I02,CNCF,CNLF"
11990,PHYS,1441,4,Fall,2021,UNIVERSITY PHYSICS 1,,,,,,,,"1I02,CNCF,CNLF"
19992,PHYS,1441,4,Fall,2021,UNIVERSITY PHYSICS 1,"Menon, Balraj S",,900,950,,1600,1840,"1I02,CNCF,CNLF"
15353,PHYS,1442,4,Fall,2021,UNIVERSITY PHYSICS 2,,,1200,1250,,1730,2010,"CNCF,CNLF"
22290,PHYS,1442,4,Fall,2021,UNIVERSITY PHYSICS 2,"Lusk, Jeremy A",MWF,1200,1250,T,1440,1720,"CNCF,CNLF"
18533,PHYS,2430,4,Fall,2021,COLLEGE PHYSICS 3,"Burris, Debra L",MWF,1000,1050,T,1440,1720,"5S01,CNCF,CNLF"
12007,PHYS,2443,4,Fall,2021,UNIVERSITY PHYSICS 3,"Burris, Debra L",MWF,1000,1050,T,1440,1720,"5S01,CNCF,CNLF"
23540,PHYS,3210,2,Fall,2021,EXPERIMENTS IN PHYSICS 1,,,,,,,,"CNCF,CNLF"
25192,PHYS,3210,2,Fall,2021,EXPERIMENTS IN PHYSICS 1,,,,,,,,"CNCF,CNLF"
23541,PHYS,3220,2,Fall,2021,EXPERIMENTS IN PHYSICS 2,"Menon, Balraj S",M,1630,1830,,,,"CNCF,CNLF"
24516,PHYS,3315,3,Fall,2021,WOMEN/MINORITIES IN STEM,"Walker, Azida",,1300,1415,,,,"2D01,5S01,CNCF"
12035,PHYS,3342,3,Fall,2021,MECHANICS,"Mason, Andrew J",MWF,1200,1250,,,,CNCF
15358,PHYS,3353,3,Fall,2021,QUANTUM THEORY 1,"Menon, Balraj S",MWF,1100,1150,,,,CNCF
12046,PHYS,3360,3,Fall,2021,ELECTROMAGNETISM I,"Walker, Azida",MWF,900,950,,,,CNCF
23545,PHYS,3412,4,Fall,2021,INTRODUCTION TO BIOPHYSICS,,,,,,,,"CNCF,CNLF"
22094,PHYS,4111,1,Fall,2021,SENIOR CAPSTONE 1,"Frederickson, Carl K",F,1500,1550,,,,"CNCF,CNLF"
22516,PHYS,4111,1,Fall,2021,SENIOR CAPSTONE 1,"Getson, Nancy J",,1500,1550,,,,"CNCF,CNLF"
23023,PHYS,4111,1,Fall,2021,SENIOR CAPSTONE 1,"Mohammed, Muatez A",F,1500,1550,,,,"CNCF,CNLF"
23024,PHYS,4111,1,Fall,2021,SENIOR CAPSTONE 1,"Addison, Stephen R",,1500,1550,,,,"CNCF,CNLF"
23406,PHYS,4111,1,Fall,2021,SENIOR CAPSTONE 1,"Walker, Azida",,1500,1550,,,,"CNCF,CNLF"
23443,PHYS,4111,1,Fall,2021,SENIOR CAPSTONE 1,"Mehta, Rahul",,1500,1550,,,,"CNCF,CNLF"
23557,PHYS,4111,1,Fall,2021,SENIOR CAPSTONE 1,"Austin, Scott J",,1500,1550,,,,"CNCF,CNLF"
23558,PHYS,4111,1,Fall,2021,SENIOR CAPSTONE 1,"Burris, Debra L",F,1500,1550,,,,"CNCF,CNLF"
23559,PHYS,4111,1,Fall,2021,SENIOR CAPSTONE 1,,,,,,,,"CNCF,CNLF"
23560,PHYS,4111,1,Fall,2021,SENIOR CAPSTONE 1,"Lusk, Jeremy A",,1500,1550,,,,"CNCF,CNLF"
23561,PHYS,4111,1,Fall,2021,SENIOR CAPSTONE 1,"Mason, Andrew J",,1500,1550,,,,"CNCF,CNLF"
23562,PHYS,4111,1,Fall,2021,SENIOR CAPSTONE 1,"Menon, Balraj S",,1500,1550,,,,"CNCF,CNLF"
22095,PHYS,4211,2,Fall,2021,SENIOR CAPSTONE 2,"Addison, Stephen R",,1500,1550,,,,"2Z01,CNCF,CNLF"
23149,PHYS,4211,2,Fall,2021,SENIOR CAPSTONE 2,"Austin, Scott J",,1500,1550,,,,"2Z01,CNCF,CNLF"
23411,PHYS,4211,2,Fall,2021,SENIOR CAPSTONE 2,,,,,,,,"2Z01,CNCF,CNLF"
23565,PHYS,4211,2,Fall,2021,SENIOR CAPSTONE 2,"Burris, Debra L",,1500,1550,,,,"2Z01,CNCF,CNLF"
23567,PHYS,4211,2,Fall,2021,SENIOR CAPSTONE 2,"Frederickson, Carl K",,1500,1550,,,,"2Z01,CNCF,CNLF"
23568,PHYS,4211,2,Fall,2021,SENIOR CAPSTONE 2,,,,,,,,"2Z01,CNCF,CNLF"
23569,PHYS,4211,2,Fall,2021,SENIOR CAPSTONE 2,"Getson, Nancy J",,1500,1550,,,,"2Z01,CNCF,CNLF"
23570,PHYS,4211,2,Fall,2021,SENIOR CAPSTONE 2,"Lusk, Jeremy A",,1500,1550,,,,"2Z01,CNCF,CNLF"
23571,PHYS,4211,2,Fall,2021,SENIOR CAPSTONE 2,"Mason, Andrew J",,1500,1550,,,,"2Z01,CNCF,CNLF"
23572,PHYS,4211,2,Fall,2021,SENIOR CAPSTONE 2,"Mehta, Rahul",,1500,1550,,,,"2Z01,CNCF,CNLF"
23573,PHYS,4211,2,Fall,2021,SENIOR CAPSTONE 2,"Menon, Balraj S",,1500,1550,,,,"2Z01,CNCF,CNLF"
23574,PHYS,4211,2,Fall,2021,SENIOR CAPSTONE 2,"Walker, Azida",,1500,1550,,,,"2Z01,CNCF,CNLF"
18476,PHYS,4380,3,Fall,2021,INTERNSHIP IN APPLIED PHYSICS,"Frederickson, Carl K",,,,,,,CNCF
22662,PHYS,4411,4,Fall,2021,PHYSICAL ACOUSTICS,,,,,,,,"CNCF,CNLF"
21340,PHYS,4V03,3,Fall,2021,SPECIAL PROBLEMS IN PHYSICS,"Frederickson, Carl K",,0,2359,,,,"CNCF,CNLF"
21346,PHYS,4V03,1,Fall,2021,SPECIAL PROBLEMS IN PHYSICS,"Frederickson, Carl K",,0,2359,,,,"CNCF,CNLF"
23043,PHYS,4V03,2,Fall,2021,SPECIAL PROBLEMS IN PHYSICS,"Mehta, Rahul",,,,,,,"CNCF,CNLF"
